	LABEL	SENTENCE
1349	闲聊#时间	两个小时后过来
1350	闲聊#时间	两分钟
1351	闲聊#时间	中午什么时候
1352	闲聊#时间	中午就可以
1353	闲聊#时间	什么时候
1354	闲聊#时间	今天多少号
1355	闲聊#时间	今天多少号来着
1356	闲聊#时间	今天星期几来着
1357	闲聊#时间	今天是星期二吗
1358	闲聊#时间	今天是星期几
1359	闲聊#时间	今天离5月1日还有多少天
1360	闲聊#时间	今天离下周末还有多少天
1361	闲聊#时间	今天离放暑假还有多少天
1362	闲聊#时间	今年是闰年
1363	闲聊#时间	今年的2月没有第29天
1364	闲聊#时间	今年的国庆节是周末吗
1365	闲聊#时间	今年的清明节是几号
1366	闲聊#时间	你什么时候才可以
1367	闲聊#时间	你懂得什么叫时间吗
1368	闲聊#时间	你知不知道什么叫时间
1369	闲聊#时间	你知不知道现在几点了
1370	闲聊#时间	你知道一个小时有多少分钟吗
1371	闲聊#时间	你知道一个小时有多少秒吗
1372	闲聊#时间	你知道现在是什么时候吗
1373	闲聊#时间	你知道现在是几点吗
1374	闲聊#时间	凌晨几点
1375	闲聊#时间	几点现在
1376	闲聊#时间	去年的重阳节是多少号
1377	闲聊#时间	后天才是1号
1378	闲聊#时间	周末就快来了
1379	闲聊#时间	多少分钟
1380	闲聊#时间	大概什么时候
1381	闲聊#时间	大概几点
1382	闲聊#时间	大概多少秒
1383	闲聊#时间	大概还有几天
1384	闲聊#时间	大概还有半分钟
1385	闲聊#时间	我想问一下现在的准确时间是多少
1386	闲聊#时间	早上7点
1387	闲聊#时间	明天几点
1388	闲聊#时间	明天是几号
1389	闲聊#时间	明天是多少号
1390	闲聊#时间	明天是星期六了吗
1391	闲聊#时间	明天是星期几
1392	闲聊#时间	明天是星期天
1393	闲聊#时间	明年不是平年
1394	闲聊#时间	明年的五一劳动节是不是在星期三那天
1395	闲聊#时间	晚上九点半
1396	闲聊#时间	晚上吗
1397	闲聊#时间	现在时间是多少
1398	闲聊#时间	现在是什么时候
1399	闲聊#时间	现在是什么时间
1400	闲聊#时间	请问现在几点了
1401	闲聊#时间	距离周末还有两天时间
1402	闲聊#时间	过几个星期吧
1403	闲聊#时间	还剩下多少分钟
1404	闲聊#时间	还剩下多少时间
1405	闲聊#时间	还有几个小时到中午
1406	闲聊#时间	还有多少个小时
1407	闲聊#时间	还有多少个小时到中午
1408	闲聊#时间	还有多少分钟
1409	闲聊#时间	还有多少秒
1410	闲聊#时间	这个月有31号
1411	闲聊#时间	﻿现在是几点啊
1412	闲聊#身份信息	今天充电了么机器人
1413	闲聊#身份信息	今年你多少岁了
1414	闲聊#身份信息	你二十四小时在线吗
1415	闲聊#身份信息	你会不会生锈
1416	闲聊#身份信息	你会不会讲故事啊
1417	闲聊#身份信息	你会做算术吗
1418	闲聊#身份信息	你会唱歌跳舞吗
1419	闲聊#身份信息	你会帮我做作业吗
1420	闲聊#身份信息	你会干什么
1421	闲聊#身份信息	你会攻击人类吗
1422	闲聊#身份信息	你会独立思考吗
1423	闲聊#身份信息	你会背诗吗
1424	闲聊#身份信息	你会讲故事吗
1425	闲聊#身份信息	你会说什么话
1426	闲聊#身份信息	你几岁啦
1427	闲聊#身份信息	你单身吗
1428	闲聊#身份信息	你叫什么
1429	闲聊#身份信息	你叫什么名字
1430	闲聊#身份信息	你叫什么名字呀
1431	闲聊#身份信息	你可以像人一样走路吗
1432	闲聊#身份信息	你可以帮人类做家务吗
1433	闲聊#身份信息	你可以帮我倒杯水吗
1434	闲聊#身份信息	你妈妈是谁
1435	闲聊#身份信息	你姓什么
1436	闲聊#身份信息	你姓什么哦
1437	闲聊#身份信息	你姓什么啊
1438	闲聊#身份信息	你姓什么的
1439	闲聊#身份信息	你家庭成员有几个啊
1440	闲聊#身份信息	你属于哪个国籍的
1441	闲聊#身份信息	你是不是机器人
1442	闲聊#身份信息	你是中国人吗
1443	闲聊#身份信息	你是人类还是机器人
1444	闲聊#身份信息	你是什么时候出生的
1445	闲聊#身份信息	你是从哪里来的
1446	闲聊#身份信息	你是动漫迷吗
1447	闲聊#身份信息	你是叫机器人吗
1448	闲聊#身份信息	你是哪个公司开发的
1449	闲聊#身份信息	你是哪个国家的人
1450	闲聊#身份信息	你是土豪吗
1451	闲聊#身份信息	你是女的
1452	闲聊#身份信息	你是女的吗
1453	闲聊#身份信息	你是女的吧
1454	闲聊#身份信息	你是好人还是坏人
1455	闲聊#身份信息	你是宅男吗
1456	闲聊#身份信息	你是机器人吧
1457	闲聊#身份信息	你是男生吗
1458	闲聊#身份信息	你是男的
1459	闲聊#身份信息	你是男的吗
1460	闲聊#身份信息	你是男的吧
1461	闲聊#身份信息	你是男的还是女的
1462	闲聊#身份信息	你是程序员吗
1463	闲聊#身份信息	你是绅士吗
1464	闲聊#身份信息	你有什么爱好
1465	闲聊#身份信息	你有什么目标
1466	闲聊#身份信息	你有女朋友吗
1467	闲聊#身份信息	你有没有兄弟姐妹
1468	闲聊#身份信息	你有没有生命啊
1469	闲聊#身份信息	你有没有职业
1470	闲聊#身份信息	你有男朋友吗
1471	闲聊#身份信息	你有编号吗
1472	闲聊#身份信息	你有肌肉吗
1473	闲聊#身份信息	你有身份证吗
1474	闲聊#身份信息	你爸爸是谁
1475	闲聊#身份信息	你现在几岁啦
1476	闲聊#身份信息	你的三围是多少
1477	闲聊#身份信息	你的体重是多少啊
1478	闲聊#身份信息	你的出生地在哪
1479	闲聊#身份信息	你的创造者是谁
1480	闲聊#身份信息	你的力气有多大啊
1481	闲聊#身份信息	你的名字是什么
1482	闲聊#身份信息	你的年龄是多少
1483	闲聊#身份信息	你的开发者是谁
1484	闲聊#身份信息	你的性别是什么
1485	闲聊#身份信息	你的手臂有什么用
1486	闲聊#身份信息	你的特长是什么
1487	闲聊#身份信息	你的理想是什么啊
1488	闲聊#身份信息	你的生日是什么时候
1489	闲聊#身份信息	你的职业是什么
1490	闲聊#身份信息	你的职业是服务人类吗
1491	闲聊#身份信息	你的联系方式是什么啊
1492	闲聊#身份信息	你的脚多大啊
1493	闲聊#身份信息	你的身高是多高啊
1494	闲聊#身份信息	你结婚了吗
1495	闲聊#身份信息	你能做些啥
1496	闲聊#身份信息	你能像我一样走路吗
1497	闲聊#身份信息	你能听懂我说的话吗
1498	闲聊#身份信息	你能服务好人类吗
1499	闲聊#身份信息	你能看得到我吗
1500	闲聊#身份信息	你能跟我交流吗
1501	闲聊#身份信息	你都有哪些功能
1502	闲聊#身份信息	你都知道些什么知识啊
1503	闲聊#身份信息	你都能做些什么
1504	闲聊#身份信息	你都能做些啥
1505	闲聊#身份信息	你需要消耗什么能源
1506	闲聊#身份信息	可以告诉我你的编号吗
1507	闲聊#身份信息	告诉我，你是不是机器人
1508	闲聊#身份信息	快告诉我，你真的是好人吗
1509	闲聊#身份信息	快说，你现在几岁了
1510	闲聊#身份信息	怎么联系你啊
1511	闲聊#身份信息	我觉得你是机器人
1512	闲聊#身份信息	我说什么，你就能做什么吗
1513	闲聊#身份信息	男的吗
1514	闲聊#身份信息	聊天可以吗
1515	闲聊#身份信息	请问您贵姓
1516	闲聊#身份信息	谁开发了你
1517	闲聊#身份信息	难道你不是机器人
1518	闲聊#身份信息	﻿你是谁
